planet_id,target_id,kepler_object_Name,planet_name,planet_status,preliminary_status,confidence_score,flag_not_transit_like,flag_stellar_Eclipse,flag_centroid_offset,flag_Ephemeris_match,orbital_period_days,orbital_period_upper_err1,orbital_period_lower_err2,tansit_Epoch_time,transit_time_upper_err1,transit_time_lower_err2,impact_parameter,impact_upper_err1,impact_lower_err2,transit_duration_hours,transit_duration_upper_err1,transit_duration_lower_err2,transit_depth_ppm,transit_depth_upper_err1,transit_depth_lower_err2,planet_size_earths,planet_size_earths_err1,planet_size_earths_err2,planet_temperature_k_elvin,planet_temperature_k_elvin_err1,planet_temperature_k_elvin_err2,insolation_flux_earths,insolation_upper_err1,insolation_lower_err2,signal _to_noise_ratio,TEC_planet_number,tce_delivery_name,star_temperature_kelvi n,star_temperature_kelvi n_err1,star_temperature_kelvi n_err2,star_gravity_logg,star_gravity_upper_err1,star_gravity_lower_err2,star_size_suns,star_size_upper_err1,star_size_lower_err2,sky_right_ascension,sky_declination,kepler_magnitude_brightness
9363,11714107,K08063.01,,CANDIDATE,CANDIDATE,0.471,0,0,0,0,koi_period,1.23E-02,-1.23E-02,311.8,2.65E-02,-2.65E-02,0.285,0.163,-0.285,10.778,0.802,-0.802,5.46E+02,6.39E+01,-6.39E+01,2.11,5.60E-01,-2.40E-01,232,,,0.69,0.54,-0.21,10.2,1,q1_q17_dr25_tce,5650,152,-169,4.487,0.06,-0.18,0.906,0.242,-0.104,292.58734,49.834469,15.328
9369,8742735,K08165.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,koi_period,1.99E-02,-1.99E-02,289.5792,2.51E-02,-2.51E-02,0.026,0.403,-0.026,10.84,1.1,-1.1,8.09E+02,1.12E+02,-1.12E+02,2.25,5.50E-01,-1.80E-01,235,,,0.72,0.52,-0.18,8.7,1,q1_q17_dr25_tce,5652,152,-152,4.577,0.04,-0.16,0.798,0.194,-0.065,287.04742,44.987968,15.986
9372,8748435,K08167.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,koi_period,1.51E-02,-1.51E-02,291.1798,5.28E-02,-5.28E-02,0.512,0.079,-0.429,24.04,1.7,-1.7,3.08E+02,2.64E+01,-2.64E+01,1.33,2.20E-01,-1.00E-01,237,,,0.74,0.39,-0.17,14.2,1,q1_q17_dr25_tce,5374,159,-143,4.61,0.037,-0.105,0.744,0.122,-0.057,289.86804,44.96003,14.458
9377,8873674,K08278.01,,FALSE POSITIVE,FALSE POSITIVE,0.45,1,0,0,0,koi_period,9.95E-03,-9.95E-03,216.0303,4.46E-02,-4.46E-02,0.602,0.356,-0.391,12.24,1.2,-1.2,3.14E+02,3.64E+01,-3.64E+01,1.6,4.50E-01,-1.50E-01,301,,,1.95,1.62,-0.53,10.2,1,q1_q17_dr25_tce,5659,152,-169,4.538,0.034,-0.184,0.869,0.246,-0.082,286.86218,45.151569,15.112
9389,11124353,K08220.01,,FALSE POSITIVE,FALSE POSITIVE,0.163,1,0,0,0,koi_period,5.73E-02,-5.73E-02,548.9392,4.62E-02,-4.62E-02,0.37,0.114,-0.364,19.4,2,-2,8.35E+02,9.27E+01,-9.27E+01,2.48,8.10E-01,-2.90E-01,225,,,0.6,0.72,-0.25,12.1,2,q1_q17_dr25_tce,5743,330,-403,4.553,0.05,-0.2,0.853,0.278,-0.099,284.29269,48.704021,15.969
9390,11868122,K08231.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,koi_period,3.98E-02,-3.98E-02,238.6778,6.76E-02,-6.76E-02,0.288,0.131,-0.288,9.98,2.6,-2.6,1.85E+02,3.03E+01,-3.03E+01,1.64,4.90E-01,-5.00E-01,298,,,1.87,1.74,-1.07,7.2,1,q1_q17_dr25_tce,6070,199,-199,4.186,0.351,-0.189,1.191,0.359,-0.359,293.96844,50.178219,13.889
9392,12555140,K08239.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,koi_period,3.90E-02,-3.90E-02,185.9927,5.84E-02,-5.84E-02,0.141,0.316,-0.141,20.05,1.7,-1.7,2.68E+02,2.74E+01,-2.74E+01,1.56,4.40E-01,-1.60E-01,226,,,0.62,0.5,-0.18,11.5,1,q1_q17_dr25_tce,6420,154,-192,4.492,0.05,-0.2,0.941,0.272,-0.091,289.52121,51.57468,13.892
9394,8813404,K08170.01,,FALSE POSITIVE,FALSE POSITIVE,0.004,1,0,0,0,koi_period,1.05E-02,-1.05E-02,457.3021,1.96E-02,-1.96E-02,0.539,0.043,-0.446,10.691,0.69,-0.69,1.44E+02,1.50E+01,-1.50E+01,1.53,3.00E-01,-3.70E-01,286,,,1.59,0.93,-0.77,11.4,1,q1_q17_dr25_tce,5804,146,-146,4.214,0.228,-0.123,1.234,0.244,-0.299,289.75296,45.00629,12.283
9395,9962731,K08191.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,koi_period,2.81E-02,-2.81E-02,340.6913,7.43E-02,-7.43E-02,0.587,0.374,-0.4,21.69,2.2,-2.2,1.32E+02,1.59E+01,-1.59E+01,1.59,2.50E-01,-3.10E-01,285,,,1.57,0.65,-0.61,10.9,1,q1_q17_dr25_tce,5676,76,-76,4.175,0.188,-0.101,1.336,0.213,-0.26,296.37497,46.806492,13.114
9403,9710611,K07958.01,,FALSE POSITIVE,FALSE POSITIVE,0.186,1,0,0,0,koi_period,1.36E-02,-1.36E-02,359.0914,2.54E-02,-2.54E-02,0.705,0.268,-0.477,9.594,0.567,-0.567,1.30E+02,1.48E+01,-1.48E+01,1.43,3.20E-01,-2.10E-01,287,,,1.6,1.06,-0.58,10.9,2,q1_q17_dr25_tce,6165,154,-185,4.319,0.121,-0.148,1.177,0.265,-0.177,291.97656,46.414631,12.458
9407,11922290,K08070.01,,FALSE POSITIVE,FALSE POSITIVE,0.042,1,0,0,0,koi_period,2.20E-03,-2.20E-03,237.2307,1.21E-02,-1.21E-02,0.863,0.124,-0.657,2.784,0.448,-0.448,2.82E+02,5.05E+01,-5.05E+01,1.38,1.50E-01,-1.50E-01,316,,,2.37,0.94,-0.68,7.3,1,q1_q17_dr25_tce,5412,161,-161,4.562,0.09,-0.06,0.712,0.082,-0.074,295.80801,50.227188,14.077
9408,11966668,K08071.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,koi_period,1.70E-02,-1.70E-02,340.9372,2.87E-02,-2.87E-02,0.36,0.092,-0.36,8.603,0.69,-0.69,7.21E+02,1.00E+02,-1.00E+02,1.95,2.80E-01,-1.60E-01,216,,,0.51,0.24,-0.12,9.6,1,q1_q17_dr25_tce,5254,158,-142,4.618,0.03,-0.09,0.73,0.103,-0.06,293.5318,50.311291,15.693
9411,8821936,K08172.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,koi_period,1.58E-02,-1.58E-02,317.6836,3.39E-02,-3.39E-02,0.962,0.009,-0.722,30.94,1.1,-1.1,2.63E+02,1.79E+01,-1.79E+01,2.28,7.60E-01,-3.10E-01,284,,,1.53,1.5,-0.53,17,1,q1_q17_dr25_tce,6227,169,-206,4.377,0.101,-0.203,1.089,0.364,-0.145,293.064,45.03421,13.731
9413,8873873,K08174.01,,CANDIDATE,CANDIDATE,0.665,0,0,0,0,koi_period,2.83E-02,-2.83E-02,314.2081,5.79E-02,-5.79E-02,0.052,0.4,-0.052,16.18,1.4,-1.4,7.22E+01,8.40E+00,-8.40E+00,0.64,7.00E-02,-7.00E-02,233,,,0.7,0.28,-0.21,10.4,1,q1_q17_dr25_tce,5332,160,-144,4.524,0.097,-0.06,0.762,0.087,-0.087,286.94946,45.142139,11.922
9414,9075882,K08175.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,koi_period,2.08E-02,-2.08E-02,181.8404,4.39E-02,-4.39E-02,0.633,0.025,-0.508,15.48,1.1,-1.1,7.39E+02,7.72E+01,-7.72E+01,2.46,7.00E-01,-2.20E-01,245,,,0.85,0.7,-0.23,11.2,1,q1_q17_dr25_tce,5931,161,-178,4.545,0.036,-0.192,0.863,0.246,-0.077,285.66858,45.45433,15.168
9415,9084832,K08176.01,,FALSE POSITIVE,FALSE POSITIVE,0.008,1,0,0,0,koi_period,2.01E-02,-2.01E-02,254.65449,9.92E-03,-9.92E-03,0.4,0.05,-0.4,13.608,0.549,-0.549,5.08E+02,3.27E+01,-3.27E+01,2.14,6.00E-01,-3.50E-01,205,,,0.42,0.35,-0.16,18.1,2,q1_q17_dr25_tce,5359,160,-144,4.403,0.144,-0.234,0.95,0.268,-0.157,290.3038,45.443291,12.933
9417,9239670,K08282.01,,FALSE POSITIVE,FALSE POSITIVE,0.116,1,0,0,0,koi_period,1.29E-02,-1.29E-02,527.3529,1.72E-02,-1.72E-02,0.673,0.038,-0.5,4.435,0.609,-0.609,1.16E+02,2.01E+01,-2.01E+01,1.48,3.20E-01,-3.90E-01,270,,,1.26,0.78,-0.64,7.3,1,q1_q17_dr25_tce,5678,142,-128,4.161,0.26,-0.14,1.298,0.278,-0.34,298.90518,45.61084,11.858
9420,9536836,K08285.01,,FALSE POSITIVE,FALSE POSITIVE,0.121,1,0,0,0,koi_period,8.50E-03,-8.50E-03,406.2309,1.48E-02,-1.48E-02,0.548,0.415,-0.334,7.159,0.559,-0.559,2.63E+02,3.83E+01,-3.83E+01,1.58,4.60E-01,-1.50E-01,274,,,1.33,1.14,-0.38,8.8,1,q1_q17_dr25_tce,6146,164,-201,4.497,0.05,-0.2,0.943,0.273,-0.091,295.90207,46.116138,13.996
9434,9209808,K08281.01,,FALSE POSITIVE,FALSE POSITIVE,0.141,1,0,0,0,koi_period,5.69E-03,-5.69E-03,133.3618,2.03E-02,-2.03E-02,0.003,0.454,-0.003,3.59,0.613,-0.613,5.87E+02,1.11E+02,-1.11E+02,1.74,2.00E-01,-1.40E-01,228,,,0.64,0.26,-0.15,6.4,1,q1_q17_dr25_tce,5094,153,-138,4.612,0.035,-0.075,0.736,0.088,-0.059,287.89438,45.606468,15.492
9436,10010452,K08287.01,,FALSE POSITIVE,FALSE POSITIVE,0.266,1,0,0,0,koi_period,4.85E-02,-4.85E-02,150.554,6.43E-02,-6.43E-02,0.151,0.338,-0.151,19.76,2.6,-2.6,7.61E+02,6.35E+01,-6.35E+01,2.25,5.10E-01,-1.70E-01,224,,,0.6,0.41,-0.14,15.9,1,q1_q17_dr25_tce,5482,164,-147,4.566,0.038,-0.152,0.826,0.188,-0.063,291.28595,46.920551,14.806
9442,10420301,K03257.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,koi_period,4.50E-04,-4.50E-04,172.93877,9.39E-03,-9.39E-03,0.959,0.006,-0.672,6.351,0.523,-0.523,9.06E+02,5.76E+01,-5.76E+01,2.23,2.20E-01,-1.80E-01,315,,,2.34,0.81,-0.61,18.1,2,q1_q17_dr25_tce,4371,118,-144,4.712,0.036,-0.049,0.559,0.056,-0.045,297.38513,47.543411,15.773
9444,9777990,K07963.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,koi_period,3.50E-04,-3.50E-04,140.9329,1.77E-02,-1.77E-02,0.006,0.502,-0.006,5.7,0.778,-0.778,1.71E+03,4.00E+02,-4.00E+02,0.68,3.30E-01,-1.40E-01,248,,,0.89,1.34,-0.37,8,1,q1_q17_dr25_tce,3358,119,-59,5.149,0.092,-0.138,0.174,0.083,-0.036,294.7959,46.521626,18.013
9460,9649205,K08184.01,,FALSE POSITIVE,FALSE POSITIVE,0.012,1,0,0,0,koi_period,2.44E-02,-2.44E-02,315.9446,4.60E-02,-4.60E-02,0.034,0.41,-0.034,8.74,1.9,-1.9,1.50E+02,2.17E+01,-2.17E+01,1.23,2.50E-01,-1.70E-01,299,,,1.89,1.2,-0.66,8.6,1,q1_q17_dr25_tce,5786,173,-190,4.402,0.1,-0.138,1.007,0.207,-0.138,291.84842,46.339661,11.594
9465,10585887,K08293.01,,FALSE POSITIVE,FALSE POSITIVE,0.19,1,0,0,0,koi_period,2.28E-02,-2.28E-02,288.2584,3.41E-02,-3.41E-02,0.243,0.219,-0.243,11.3,2.6,-2.6,2.48E+02,7.79E+01,-7.79E+01,1.53,4.90E-01,-1.90E-01,258,,,1.04,0.97,-0.35,6.8,1,q1_q17_dr25_tce,6000,167,-209,4.463,0.07,-0.21,0.97,0.306,-0.123,285.24338,47.812592,14.872
9477,4446859,K08246.01,,CANDIDATE,CANDIDATE,0.228,0,0,0,0,koi_period,2.02E-02,-2.02E-02,284.3479,3.57E-02,-3.57E-02,0.303,0.15,-0.303,11.07,1.3,-1.3,1.71E+02,2.78E+01,-2.78E+01,1.58,4.50E-01,-3.70E-01,281,,,1.48,1.27,-0.71,7.6,1,q1_q17_dr25_tce,6067,182,-182,4.253,0.22,-0.18,1.195,0.342,-0.279,285.60822,39.5793,13.855
9491,2284957,K08085.01,,CANDIDATE,CANDIDATE,0.416,0,0,0,0,koi_period,2.93E-02,-2.93E-02,187.5475,5.81E-02,-5.81E-02,0.5,0.447,-0.296,21.53,2.6,-2.6,2.88E+02,4.18E+01,-4.18E+01,1.7,4.60E-01,-3.10E-01,256,,,1.02,0.82,-0.41,10.1,1,q1_q17_dr25_tce,5979,161,-179,4.379,0.17,-0.187,0.975,0.266,-0.177,286.61917,37.62624,14.547
9494,3533483,K08088.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,koi_period,4.71E-03,-4.71E-03,306.2132,1.56E-02,-1.56E-02,0.023,0.428,-0.023,3.689,0.294,-0.294,7.09E+02,8.63E+01,-8.63E+01,2.12,4.40E-01,-1.80E-01,230,,,0.66,0.44,-0.18,9.5,1,q1_q17_dr25_tce,5380,187,-187,4.581,0.025,-0.144,0.813,0.169,-0.068,288.10904,38.652012,14.664
9498,9837720,K08187.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,koi_period,1.32E-02,-1.32E-02,258.7443,2.99E-02,-2.99E-02,0.431,0.049,-0.417,14.102,0.911,-0.911,2.40E+02,2.47E+01,-2.47E+01,1.04,1.20E-01,-9.00E-02,196,,,0.35,0.15,-0.1,11.2,2,q1_q17_dr25_tce,5061,176,-176,4.635,0.04,-0.06,0.668,0.081,-0.054,294.54276,46.669083,13.859
9501,12117215,K08296.01,,FALSE POSITIVE,FALSE POSITIVE,0.116,1,0,0,0,koi_period,,,349.7527344,,,0.287,,,3.0246,,,8.07E+02,,,2.35,6.10E-01,-2.00E-01,255,,,1,0.76,-0.25,5.7,1,q1_q17_dr25_tce,5677,152,-152,4.563,0.044,-0.176,0.828,0.216,-0.072,294.92795,50.662369,15.111
9528,10014875,K07983.01,,FALSE POSITIVE,FALSE POSITIVE,0.03,1,0,0,0,koi_period,6.73E-02,-6.73E-02,296.6153,8.59E-02,-8.59E-02,0.519,0.448,-0.305,18.34,3.2,-3.2,5.23E+02,5.46E+01,-5.46E+01,2.18,6.50E-01,-2.20E-01,239,,,0.77,0.69,-0.22,9,1,q1_q17_dr25_tce,6060,181,-199,4.509,0.05,-0.2,0.925,0.277,-0.092,293.19342,46.91655,15.677
9531,4276445,K08092.01,,FALSE POSITIVE,FALSE POSITIVE,0.05,1,0,0,0,koi_period,2.42E-02,-2.42E-02,266.3288,5.16E-02,-5.16E-02,0.102,0.377,-0.102,11.02,3.2,-3.2,5.21E+02,1.74E+02,-1.74E+02,2.03,5.60E-01,-1.90E-01,246,,,0.87,0.71,-0.25,7.7,1,q1_q17_dr25_tce,6102,183,-201,4.528,0.05,-0.2,0.887,0.242,-0.086,294.93173,39.36182,15.24
9533,4557341,K08094.01,,FALSE POSITIVE,FALSE POSITIVE,0.005,1,0,1,0,koi_period,8.90E-03,-8.90E-03,405.3021,2.00E-02,-2.00E-02,0.093,0.358,-0.093,4.984,0.828,-0.828,1.84E+02,2.65E+01,-2.65E+01,0.95,1.10E-01,-8.00E-02,198,,,0.37,0.14,-0.09,8.5,1,q1_q17_dr25_tce,5053,136,-136,4.603,0.04,-0.06,0.717,0.086,-0.058,290.37891,39.694,12.673
9536,10079481,K08195.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,koi_period,2.38E-02,-2.38E-02,281.1568,2.44E-02,-2.44E-02,0.92,0.023,-0.629,21.669,0.358,-0.358,2.75E+02,1.23E+01,-1.23E+01,2.13,4.40E-01,-3.00E-01,290,,,1.67,1.02,-0.58,24.4,1,q1_q17_dr25_tce,6158,155,-186,4.382,0.096,-0.144,1.066,0.222,-0.148,293.56528,47.09362,11.976
9540,12885212,K02184.02,,CANDIDATE,CANDIDATE,0.638,0,0,0,0,koi_period,1.26E-03,-1.26E-03,226.921,1.07E-02,-1.07E-02,0.576,0.009,-0.488,4.08,0.285,-0.285,8.36E+02,8.08E+01,-8.08E+01,2.17,7.00E-02,-1.20E-01,288,,,1.63,0.2,-0.29,11,2,q1_q17_dr25_tce,4620,73,-82,4.564,0.052,-0.014,0.736,0.021,-0.043,290.17502,52.220341,15.504
9546,7429287,K04260.03,,FALSE POSITIVE,FALSE POSITIVE,0.047,1,0,0,0,koi_period,1.10E-02,-1.10E-02,296.9516,1.51E-02,-1.51E-02,0.062,0.381,-0.062,16.732,0.579,-0.579,1.34E+02,9.00E+00,-9.00E+00,1.62,5.00E-02,-3.00E-02,304,,,2.02,0.29,-0.12,15.6,1,q1_q17_dr25_tce,5619,93,-42,4.07,0.013,-0.011,1.406,0.05,-0.021,286.39584,43.075821,11.443
